,obs,Group,time,elapsed,date,hhmmss,averaging,fanrpm,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P1_Fmax,T@P1_Fmax,Q@P1_Fmax,P1_PredF,P1_??F,P2_dur,P2_ramp,P2_int,P2_int_se,P2_slp,P2_slp_se,P2_R2,P2_dQdt,P3_dur,P3_Fmax,T@P3_Fmax,Q@P3_Fmax,P3_PredF,P3_??F,ID,Dur,DCo,InitSlope,Fo,F1,T@F1,T@HIR,F2,T@F2,DCmax,T@DCmax,PhiPS2_dc,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,??Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,??CO2,CO2_s_d,CO2_r_d,??H2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,??CO2:MN,??CO2:SLP,??CO2:SD,??CO2:OK,??H2O:MN,??H2O:SLP,??H2O:SD,??H2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
2.5.24,11,a,1714636845,600,20240502 11:00:45,11:00:45,none,5557.26,1714636845,0.000460303,0.46030346,3.985005067,418.385,231.0987735,23.2737955,42.1352601,0.035626359,1.960298021,0.035270531,0.022075755,63.8460648,26.57817513,25.7481,3.324288773,59.86980097,2.045003028,3.415750502,1.279285745,-20.29938259,48.46649297,5.281363254,97.29453843,0,0,1,0,24895,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.038,336.03192,0.84,0.1596,2,0.5,0: Broadleaf,2,1714636845,418.385,419.958,20.306,20.1362,418.329,20.159,531.162,100.664,0.0452991,26.2067,25.7481,999.9,0,0,4855,0,0.226619,-1.53946,427.092,428.588,0.173388,419.958,20.1362,2.04445,2.02699,17.7928,17.6568,400.038,1,0,0,304.835,4.99918,1274.99,3830.4,36.812,40.812,38.812,41.875,40.125,395.04,0,0,1714636844,0,305.33728,-2.473230767,-5.316923071,1275.7804,15,1714636870,11:01:10,1714636870,1714636864,11,-0.033,-0.004,0.056,0.147,420,20,2.17,0.92,-1.326515638,-4.087486432,0.596151677,0,0.133308623,0.400814315,0.057752012,0,0,2,0/2,3.14773,2.65239,0.102601,0.104024,0.101071,0.101971,26694.6,28117.8,28261.6,29333,32713.6,33330,40360.1,41566.2,1.8716,1.7914,0.0873208,0,24.3155,999.9,67.7,26.9,23.9307,29.8854,11.1298,1,-0.164573,-0.302854,20.3004,5.23047,11.9021,4.9616,3.292,5875.1,9999,3976.6,102.3,1.85831,1.85358,1.85562,1.85577,1.85547,1.85532,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.056,0.147,0.089380952,0,0,0,0.15063,0,0,0,-1,-1,-1,-1,0.3,0.7,1.03027,2.47681,1.59424,2.15454,1.50269,2.34009,30.9769,15.3228,18,526.889,513.461,24.9998,25.3086,30,25.3551,25.3333,20.7024,18.4239,68.3022,25,420,20.1382,100.783,100.657
2.5.24,12,a,1714636905,660,20240502 11:01:45,11:01:45,none,5557.26,1714636905,0.000513666,0.513665841,4.257016347,418.194,239.3923868,24.1074683,42.11327994,0.039988866,1.961462787,0.039541412,0.024753167,63.8500548,26.58443716,25.7388,3.322456362,59.89764817,2.049159692,3.421102087,1.273296671,-22.65266358,52.28101114,5.694137749,99.17254011,0,0,1,0,24921,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.063,336.05292,0.84,0.1596,2,0.5,0: Broadleaf,2,1714636905,418.194,419.878,20.3486,20.1591,418.195,20.1976,531.096,100.658,0.0447359,26.2332,25.7388,999.9,0,0,4860,0,0.226619,-1.62756,426.937,428.517,0.185616,419.878,20.1591,2.04785,2.02917,17.8193,17.6738,400.063,1,0,0,303.513,4.99918,1267.84,3830.65,36.187,39.125,37.875,39.187,39.125,395.06,0,0,1714636904,0,303.55532,-1.079153856,-7.810769227,1268.506,15,1714636930,11:02:09,1714636930,1714636920,12,-0.057,0.004,-0.001,0.151,420,20,1.99,0.9,-1.69620675,0.262609644,0.229467157,0,0.1805398,0.053666229,0.007012677,1,1,2,01-Feb,3.14766,2.65184,0.102572,0.104004,0.101207,0.10205,26696.5,28119,28262.7,29333.6,32710,33327.2,40361.8,41566.4,1.872,1.7922,0.0861287,0,24.3257,999.9,67.7,26.9,23.9352,29.7654,11.0897,1,-0.164512,-0.296078,20.2983,5.23167,11.9021,4.9616,3.292,5876.4,9999,3997.4,102.4,1.85828,1.85364,1.85562,1.85577,1.85547,1.85532,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,-0.001,0.151,0.05595,0,0,0,0.147119048,0,0,0,-1,-1,-1,-1,0.6,0.7,1.03027,2.47559,1.59424,2.15454,1.50269,2.33154,30.9769,15.3053,18,527.083,513.948,25.0001,25.3043,30,25.3488,25.3291,20.707,18.4239,68.7035,25,420,20.1632,100.787,100.658
2.5.24,13,a,1714636965,720,20240502 11:02:45,11:02:45,none,5557.26,1714636965,0.000517597,0.517596612,5.582479,418.01,187.3669221,18.86678331,42.09122936,0.040194093,1.997033802,0.039750018,0.024883251,63.82404,26.55942044,25.7506,3.324781507,59.94380371,2.048595569,3.417526821,1.276185938,-22.82601058,50.05303375,5.354219404,96.40528257,0,0,1,0,25786,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.9,335.916,0.84,0.1596,2,0.5,0: Broadleaf,2,1714636965,418.01,420.192,20.3447,20.1539,418.043,20.1947,531.516,100.649,0.045312,26.2155,25.7506,999.9,0,0,5005,0,0.226619,-2.14926,426.725,428.835,0.191793,420.192,20.1539,2.04778,2.02848,17.8187,17.6684,399.9,1,0,0,302.905,4.99918,1260.1,3829.07,35.312,37.812,36.875,37.375,38.187,394.9,0,0,1714636964,0,303.04936,0.472538507,-8.138461526,1261.3256,15,1714636985,11:03:04,1714636985,1714636980,13,-0.032,-0.001,-0.033,0.15,420,20,1.37,0.76,-1.824782683,0.214427875,0.22673498,0,0.198851756,0.0246997,0.004100188,1,1,2,01-Feb,3.14812,2.65304,0.102537,0.104056,0.101189,0.102023,26697.4,28118.3,28262.5,29334.5,32710.1,33329.2,40361.1,41567.6,1.8732,1.7912,0.0867248,0,24.3278,999.9,67.7,26.9,23.9334,29.4354,11.3542,1,-0.164939,-0.292375,20.2983,5.23047,11.9021,4.9616,3.292,5877.7,9999,4017.4,102.4,1.85825,1.85364,1.85562,1.85577,1.8555,1.85532,1.85025,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,-0.033,0.15,-0.000571429,0,0,0,0.15106,0,0,0,-1,-1,-1,-1,0.6,0.8,1.03027,2.48657,1.59424,2.15332,1.50269,2.21802,30.9769,15.2878,18,527.798,513.251,24.9999,25.3,30.0001,25.3445,25.3249,20.7087,18.4239,68.7035,25,420,20.1812,100.785,100.661
2.5.24,14,a,1714637025,780,20240502 11:03:45,11:03:45,none,5557.26,1714637025,0.000568803,0.568803485,4.056028686,418.174,263.2635504,26.51178193,42.11193642,0.044354831,2.010589909,0.04381832,0.027434113,63.8682492,26.49257969,25.7388,3.322456362,60.15182811,2.050088589,3.408189998,1.272367773,-25.08423371,46.65317493,4.955440259,90.39263068,0,0,1,0,26119,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.177,336.14868,0.84,0.1596,2,0.5,0: Broadleaf,2,1714637025,418.174,419.793,20.3575,20.1474,418.143,20.2055,530.437,100.658,0.0463394,26.1692,25.7388,999.9,0,0,5060,0,0.226619,-1.68262,426.798,428.425,0.208239,419.793,20.1474,2.04896,2.028,17.8278,17.6646,400.177,1,0,0,302.388,4.99918,1258.61,3831.75,35.5,38.75,37.312,38.5,38.625,395.18,0,0,1714637024,0,302.20356,-0.318461493,-0.89846154,1258.4448,15,1714637039,11:03:59,1714637038,1714637039,14,0.063,0.002,0.031,0.152,420,20,1.13,0.88,-1.85855625,-0.090584578,0.168870044,1,0.205475675,-0.017146323,0.004530329,1,2,2,02-Feb,3.14693,2.6543,0.102564,0.103989,0.101237,0.102009,26696.9,28119,28262.8,29333.1,32709.7,33328.6,40362.9,41566.2,1.8724,1.7916,0.0853837,0,24.338,999.9,67.7,26.9,23.9331,29.5254,11.3462,1,-0.165122,-0.291721,20.3002,5.23047,11.9021,4.962,3.292,5879,9999,4038.3,102.4,1.85834,1.85364,1.85562,1.8558,1.85547,1.85532,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.031,0.152,-0.032714286,0,0,0,0.150166667,0,0,0,-1,-1,-1,-1,0.7,0.8,1.03027,2.48047,1.59424,2.1521,1.50269,2.35229,30.9769,15.2966,18,527.275,513.495,24.9999,25.2979,30,25.3424,25.3228,20.7107,18.4239,68.7035,25,420,20.1924,100.788,100.657
2.5.24,15,a,1714637085,840,20240502 11:04:45,11:04:45,none,5557.26,1714637085,0.000687605,0.687605426,4.216522631,418.363,283.9360872,28.59554647,42.13384332,0.053753661,1.955360398,0.052946022,0.033162816,63.8173368,26.45997983,25.7222,3.319187801,60.01916835,2.046099267,3.40907634,1.273088533,-30.32339927,47.58540975,5.196907352,86.27625464,0,0,1,0,24778,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.858,335.88072,0.84,0.1596,2,0.5,0: Broadleaf,2,1714637085,418.363,420.058,20.3165,20.063,418.221,20.1715,531.468,100.665,0.0462085,26.1736,25.7222,999.9,0,0,4835,0,0.226619,-1.80634,426.928,428.658,0.260271,420.058,20.063,2.04585,2.01965,17.8037,17.5992,399.858,1,0,0,301.2,4.99918,1255.79,3828.66,36.125,39.812,38,40.25,39.375,394.86,0,0,1714637084,0,301.09112,1.654230718,-4.544615395,1256.642,15,1714637100,11:05:00,1714637100,1714637100,15,0.111,-0.007,0.142,0.145,420,20,1.41,0.91,-1.785978049,-0.463464669,0.178427571,0,0.249364049,0.141225805,0.019798783,0,0,2,0/2,3.14805,2.65321,0.102586,0.104046,0.101122,0.101708,26696.3,28118.3,28262.8,29334.3,32714,33341.2,40362.8,41568,1.874,1.791,0.0837445,0,24.3482,999.9,67.7,26.9,23.932,30.2454,11.3101,1,-0.164878,-0.291721,20.3007,5.23167,11.9021,4.9616,3.292,5880.1,9999,4056.5,102.4,1.85831,1.85364,1.85562,1.8558,1.85547,1.85532,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.142,0.145,0.03065,0,0,0,0.15178,0,0,0,-1,-1,-1,-1,0.8,0.8,1.03027,2.49023,1.59424,2.1521,1.50269,2.22412,30.9769,15.2791,18,528.264,513.081,24.9999,25.2979,30.0002,25.3403,25.3207,20.7112,18.9476,69.0984,25,420,20.0774,100.788,100.661
2.5.24,16,a,1714637145,900,20240502 11:05:45,11:05:45,none,5557.26,1714637145,0.000601365,0.601364648,4.860565666,418.14,244.2674799,24.60026784,42.11103336,0.047099631,1.933008634,0.04647124,0.029100285,63.8467032,26.5242626,25.7114,3.317062775,59.99040631,2.048529457,3.414761765,1.268533318,-26.52018098,51.10574207,5.646402612,94.0786669,0,0,1,0,24236,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.042,336.03528,0.84,0.1596,2,0.5,0: Broadleaf,2,1714637145,418.14,420.062,20.3408,20.1193,417.983,20.1918,531.948,100.665,0.0453682,26.2018,25.7114,999.9,0,0,4745,0,0.226619,-1.93762,426.805,428.687,0.217495,420.062,20.1193,2.0472,2.02531,17.8142,17.6436,400.042,1,0,0,299.683,4.99918,1254.86,3830.45,36.687,40.625,38.625,41.562,40,395.04,0,0,1714637144,0,299.82244,-1.686384616,-1.678461481,1254.7312,15,1714637163,11:06:02,1714637161,1714637163,16,0.015,0.004,0.157,0.149,420,20,1.85,0.74,-1.7999,0.280845993,0.199157515,0,0.213452098,0.037639317,0.006270434,1,1,2,01-Feb,3.14859,2.652,0.102542,0.104048,0.101196,0.101914,26696.8,28118,28262,29334,32711.3,33332.9,40362.9,41567.3,1.874,1.7908,0.0835359,0,24.3409,999.9,67.7,26.9,23.9323,30.0654,11.0737,1,-0.165061,-0.293682,20.3006,5.23167,11.9021,4.962,3.292,5881.4,9999,4077.6,102.4,1.85831,1.85364,1.85562,1.85577,1.85547,1.85532,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.157,0.149,0.1421,0,0,0,0.144947619,0,0,0,-1,-1,-1,-1,0.8,0.8,1.03149,2.48901,1.59424,2.15332,1.50269,2.30713,30.9552,15.2703,18,528.244,512.93,24.9999,25.2979,30.0001,25.3381,25.3186,20.711,18.6066,69.0984,25,420,20.1028,100.787,100.66
2.5.24,17,a,1714637205,960,20240502 11:06:45,11:06:45,none,5557.26,1714637205,0.000620828,0.620828094,5.151072538,418.065,238.7525601,24.04250507,42.09935959,0.048331716,1.997119051,0.047691198,0.02986384,63.8467032,26.54270277,25.7502,3.324702665,59.87417267,2.048792199,3.42182966,1.275910466,-27.37851894,52.39158079,5.60472469,94.46448974,0,0,1,0,25786,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.042,336.03528,0.84,0.1596,2,0.5,0: Broadleaf,2,1714637205,418.065,420.104,20.3454,20.1162,418.067,20.1964,530.713,100.656,0.0445121,26.2368,25.7502,999.9,0,0,5005,0,0.226619,-1.8801,426.91,428.729,0.229233,420.104,20.1162,2.04788,2.02481,17.8195,17.6397,400.042,1,0,0,298.569,4.99918,1250.06,3830.44,36.437,39.562,38.187,39.875,39.437,395.04,0,0,1714637204,0,298.78372,0.218230766,-5.907692303,1250.3972,15,1714637222,11:07:02,1714637222,1714637220,17,-0.159,0,-0.002,0.149,420,20,1.52,0.82,-1.86408075,-0.488127692,0.189662712,0,0.2301346,0.027596735,0.005423416,1,1,2,01-Feb,3.14723,2.65223,0.102549,0.104047,0.101203,0.101894,26697.3,28118.1,28262.8,29334,32710.9,33334,40362.7,41567.6,1.8722,1.7922,0.0858307,0,24.3421,999.9,67.7,26.9,23.9332,29.7354,11.4183,1,-0.164594,-0.289434,20.2981,5.22927,11.9021,4.962,3.292,5882.7,9999,4098.6,102.4,1.85834,1.85364,1.85562,1.85577,1.85547,1.85532,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,-0.002,0.149,0.15705,0,0,0,0.149047619,0,0,0,-1,-1,-1,-1,0.7,0.7,1.03027,2.47803,1.59424,2.15454,1.50269,2.32788,30.9769,15.2615,18,527.11,513.849,24.9999,25.2979,30,25.3381,25.3186,20.7119,18.6066,69.0984,25,420,20.1207,100.788,100.66
2.5.24,18,a,1714637265,1020,20240502 11:07:45,11:07:45,none,5557.26,1714637265,0.000648429,0.648428584,5.565587047,417.79,233.7140036,23.53868754,42.0780446,0.050824156,1.982576616,0.05011128,0.031382766,63.8241996,26.51966451,25.7159,3.317948058,59.94463875,2.049435138,3.418879787,1.268512921,-28.59570056,54.1157087,5.83020176,95.17440949,0,0,1,0,25433,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.901,335.91684,0.84,0.1596,2,0.5,0: Broadleaf,2,1714637265,417.79,419.985,20.3487,20.1098,417.814,20.1967,531.799,100.671,0.0447773,26.2222,25.7159,999.9,0,0,4945,0,0.226619,-2.17288,426.489,428.604,0.235844,419.985,20.1098,2.04821,2.02447,17.822,17.637,399.901,1,0,0,298.581,4.99918,1243.48,3829.08,35.5,38.062,37.062,37.687,38.375,394.9,0,0,1714637264,0,298.6134,-1.04207693,-4.069230806,1244.3356,15,1714637279,11:07:59,1714637278,1714637279,18,-0.021,0.003,-0.024,0.152,420,20,2.15,0.71,-2.094810488,0.020367387,0.154277293,1,0.23492439,-0.019954704,0.005291825,1,2,2,02-Feb,3.14843,2.65225,0.102516,0.104039,0.101219,0.101885,26698.6,28118.1,28263.1,29333.7,32711.1,33334.2,40363.7,41567.4,1.873,1.7924,0.0846088,0,24.3278,999.9,67.7,26.9,23.9242,29.7355,11.234,1,-0.164939,-0.289542,20.2988,5.22927,11.9021,4.9616,3.292,5883.8,9999,4116.1,102.5,1.85822,1.85364,1.85562,1.85577,1.8555,1.85532,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,-0.024,0.152,-0.00215,0,0,0,0.148895,0,0,0,-1,-1,-1,-1,0.7,0.8,1.03027,2.48779,1.59424,2.15332,1.50269,2.23999,30.9985,15.244,18,527.614,513.98,24.9999,25.2979,30.0001,25.3381,25.3186,20.7102,18.6066,69.0984,25,420,20.174,100.79,100.66
2.5.24,19,a,1714637325,1080,20240502 11:08:45,11:08:45,none,5557.26,1714637325,0.000656535,0.656535218,4.730519183,417.955,262.9992408,26.48693206,42.09269066,0.051792667,1.968968332,0.051047541,0.031970767,63.8339352,26.47087785,25.6972,3.314270569,60.23360036,2.053518635,3.409257662,1.260751934,-28.95320313,50.66588217,5.494426469,91.04104071,0,0,1,0,25107,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.962,335.96808,0.84,0.1596,2,0.5,0: Broadleaf,2,1714637325,417.955,419.839,20.3902,20.1481,417.922,20.2412,531.308,100.666,0.045059,26.1745,25.6972,999.9,0,0,4890,0,0.226619,-1.93967,426.598,428.471,0.24474,419.839,20.1481,2.05286,2.02822,17.8581,17.6664,399.962,1,0,0,297.933,4.99918,1241.04,3829.66,35.375,38.437,37.187,38.125,38.5,394.96,0,0,1714637324,0,298.2206,-0.202846141,-2.018461551,1241.07,15,1714637353,11:09:12,1714637353,1714637342,19,0.057,-0.003,0.033,0.149,420,20,2.16,0.66,-2.137598293,-0.210408502,0.194296398,0,0.241125902,0.117635895,0.01455349,0,0,2,0/2,3.14789,2.65229,0.102532,0.104008,0.101376,0.102021,26698.6,28119.1,28263.6,29333.8,32705.8,33329,40364.3,41567.2,1.8732,1.7916,0.0843406,0,24.3134,999.9,67.7,26.9,23.9305,29.7354,11.1899,1,-0.164431,-0.290414,20.3007,5.23167,11.9021,4.9616,3.292,5885.2,9999,4138.2,102.5,1.85834,1.85364,1.85562,1.85577,1.85547,1.85532,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.033,0.149,-0.02355,0,0,0,0.15165,0,0,0,-1,-1,-1,-1,0.8,0.8,1.03027,2.48657,1.59424,2.1521,1.50269,2.34253,30.9985,15.2528,18,527.74,513.435,24.9999,25.2979,30.0001,25.3381,25.3165,20.7133,18.4455,69.0984,25,420,20.1094,100.792,100.66
2.5.24,20,a,1714637385,1140,20240502 11:09:45,11:09:45,none,5557.26,1714637385,0.000773766,0.77376609,5.054374254,418,276.4369354,27.84051191,42.09760885,0.061039918,1.989897818,0.060018482,0.0376019,63.858354,26.40666247,25.6741,3.309732704,60.07327917,2.045863221,3.405612693,1.263869484,-34.12308458,51.7408407,5.550836212,87.02694633,0,0,1,0,25617,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.115,336.0966,0.84,0.1596,2,0.5,0: Broadleaf,2,1714637385,418,420.024,20.314,20.0287,417.939,20.169,531.404,100.667,0.0449829,26.1564,25.6741,999.9,0,0,4975,0,0.226619,-2.05142,426.641,428.608,0.289085,420.024,20.0287,2.04533,2.01622,17.7997,17.5723,400.115,1,0,0,296.872,4.99918,1240.19,3831.15,36,39.687,37.937,39.937,39.25,395.12,0,0,1714637384,0,297.28264,-2.839769216,1.28000005,1240.0808,15,1714637400,11:09:59,1714637400,1714637399,20,0.027,-0.004,0.061,0.145,420,20,2.2,0.86,-2.137497561,-0.309464948,0.191353853,0,0.277204927,0.21134885,0.024402468,0,0,2,0/2,3.14796,2.65258,0.102536,0.104042,0.101114,0.101586,26697.9,28118.3,28262.9,29334.1,32715,33345.1,40363.7,41567.1,1.872,1.7916,0.0825524,0,24.3196,999.9,67.7,26.9,23.9299,29.9454,11.3782,1,-0.164533,-0.29085,20.2999,5.22927,11.9021,4.9612,3.2914,5886.5,9999,4158.3,102.5,1.85822,1.85364,1.85562,1.85577,1.85547,1.85532,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.061,0.145,0.033428571,0,0,0,0.148825,0,0,0,-1,-1,-1,-1,0.5,0.7,1.03027,2.49268,1.59424,2.1521,1.50269,2.22534,30.9985,15.2353,18,526.985,513.435,24.9999,25.3,30.0001,25.3381,25.3165,20.7042,19.0251,69.0984,25,420,20.0336,100.79,100.66
2.5.24,21,a,1714637445,1200,20240502 11:10:45,11:10:45,none,5557.26,1714637445,0.000714598,0.71459754,6.54306282,417.769,222.5066417,22.40927111,42.07469364,0.056237517,1.981310727,0.055365551,0.034680686,63.852768,26.46533162,25.6803,3.310950126,59.93979431,2.045628421,3.412805207,1.265321705,-31.51375151,54.66864576,5.891593573,92.89925582,0,0,1,0,25405,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.08,336.0672,0.84,0.1596,2,0.5,0: Broadleaf,2,1714637445,417.769,420.347,20.3115,20.0477,417.708,20.1635,530.768,100.668,0.0448189,26.1921,25.6803,999.9,0,0,4940,0,0.226619,-2.57892,426.428,428.947,0.26067,420.347,20.0477,2.04439,2.01815,17.7924,17.5875,400.08,1,0,0,296.007,4.99918,1238.24,3830.81,36.562,40.5,38.5,41.375,39.875,395.08,0,0,1714637444,0,296.02024,-1.151923047,-1.241538467,1238.1468,15,1714637486,11:11:25,1714637400,1714637462,21,0.027,0.004,0.061,0.148,420,20,2.2,0.86,-2.202868,0.238249531,0.196697906,0,0.25467055,0.028089951,0.004901401,1,1,2,01-Feb,3.14727,2.65226,0.102493,0.104105,0.101096,0.101656,26698.1,28115.5,28261.8,29333.2,32715,33342.4,40362.9,41567,1.872,1.792,0.0824332,0,24.3278,999.9,67.7,26.9,23.9282,29.7954,11.2139,1,-0.164634,-0.288235,20.3006,5.23047,11.9021,4.962,3.292,5887.9,9999,4180.3,102.5,1.85834,1.85364,1.85562,1.85577,1.85547,1.85532,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.061,0.148,0.060666667,0,0,0,0.14481,0,0,0,-1,-1,-1,-1,0.8,0.8,1.03027,2.48657,1.59424,2.1521,1.50269,2.31812,30.9769,15.2353,18,526.985,513.698,24.9999,25.3,30.0002,25.3381,25.3165,20.7073,18.7074,69.0984,25,420,20.0555,100.787,100.659
